pc,count
0x800a78,1
0x800a7c,1
0x800a88,1
0x800a8c,1
0x800a90,1
0x800a94,1
0x800a98,1
0x800a9c,1
0x800aa0,1
0x800aa4,1
0x800aa8,1
0x800aac,1
0x800ab0,1
0x800ab4,1
0x800ab8,1
0x800abc,1
0x800ac0,1
0x800ac4,1
0x800ac8,1
0x800acc,1
0x800ad0,1
0x800ad4,1
0x800ad8,1
0x800adc,1
0x800ae0,1
0x800ae4,1
0x800ae8,1
0x800aec,1
0x800af0,1
0x800af4,1
0x800af8,1
0x800afc,1
0x800b00,1
0x800b04,1
0x800b08,5
0x800b0c,5
0x800b10,5
0x800b14,5
0x800b18,5
0x800b1c,5
0x800b20,5
0x800b24,5
0x800b40,5
0x800b44,5
0x800b48,5
0x800b4c,5
0x800b50,5
0x800b54,1
0x800b58,1
0x800b5c,1
0x800b60,1
0x800b64,1
0x800b68,1
0x800b6c,1
0x800b70,1
0x800b74,1
0x800b78,1
0x800b7c,1
0x800b80,1
0x800b84,1
0x800b88,1
0x800b8c,1
0x800b90,1
0x800b94,5
0x800b98,5
0x800b9c,5
0x800ba0,5
0x800ba4,5
0x800ba8,5
0x800bac,5
0x800bb0,5
0x800bb4,5
0x800bb8,5
0x800bbc,5
0x800bc0,5
0x800bc4,5
0x800bc8,5
0x800bcc,5
0x800bd0,5
0x800bd4,5
0x800bd8,5
0x800bdc,5
0x800be0,5
0x800be4,2
0x800be8,2
0x800bec,3
0x800bf0,3
0x800bf4,3
0x800bf8,3
0x800bfc,3
0x800c00,3
0x800c04,3
0x800c08,3
0x800c0c,3
0x800c10,3
0x800c14,3
0x800c18,5
0x800c1c,5
0x800c20,5
0x800c24,5
0x800c28,1
0x800c2c,1
0x800c30,1
0x800c34,1
0x800c38,16
0x800c3c,16
0x800c40,16
0x800c44,16
0x800c48,16
0x800c4c,16
0x800c50,16
0x800c54,16
0x800c58,16
0x800c5c,16
0x800c60,16
0x800c64,16
0x800c68,16
0x800c6c,16
0x800c70,16
0x800c74,16
0x800c78,16
0x800c7c,1
0x800cdc,1
